pob;dept_num;median;gini
Camps-en-Amiénois;80166;24020;
Canaples;80167;22840;
Canchy;80168;22790;
Candas;80169;21340;
Cannessières;80170;;
Cantigny;80171;22920;
Caours;80172;25550;
Cappy;80173;22920;
Cardonnette;80174;27490;
Le Cardonnois;80176;;
Carrépuis;80177;23240;
Cartigny;80179;21600;
Caulières;80180;22240;
Cavillon;80181;;
Cayeux-en-Santerre;80182;22600;
Cayeux-sur-Mer;80183;20400;0.255
Cerisy-Buleux;80184;21180;
Cerisy;80185;20750;
Champien;80186;23230;
Chaulnes;80187;18900;0.241
La Chaussée-Tirancourt;80188;24670;
Chaussoy-Epagny;80189;23850;
La Chavatte;80190;;
Chépy;80191;20290;
Chilly;80192;23400;
Chipilly;80193;21960;
Chirmont;80194;22450;
Chuignes;80195;20200;
Chuignolles;80196;23820;
Citerne;80197;20090;
Cizancourt;80198;;
Clairy-Saulchoix;80199;27030;
Cléry-sur-Somme;80200;22470;
Cocquerel;80201;22540;
Coigneux;80202;;
Coisy;80203;26660;
Colincamps;80204;;
Combles;80205;20130;
Condé-Folie;80206;21440;
Contalmaison;80207;19860;
Contay;80208;22620;
Conteville;80210;19960;
Contre;80211;25840;
Conty;80212;22340;
Corbie;80213;21720;0.235
Cottenchy;80214;28010;
Coullemelle;80215;21000;
Coulonvillers;80216;20620;
Courcelette;80217;21480;
Courcelles-au-Bois;80218;;
Courcelles-sous-Moyencourt;80219;24620;
Courcelles-sous-Thoix;80220;;
Courtemanche;80221;21130;
Cramont;80222;21660;
Crécy-en-Ponthieu;80223;20220;
Crémery;80224;25520;
Cressy-Omencourt;80225;22680;
Creuse;80226;32440;
Croix-Moligneaux;80227;20030;
Croixrault;80228;22800;
Le Crotoy;80229;21050;
Crouy-Saint-Pierre;80230;24090;
Curchy;80231;20540;
Curlu;80232;21820;
Damery;80233;21170;
Dancourt-Popincourt;80234;24090;
Daours;80235;24400;
Dargnies;80236;19320;
Davenescourt;80237;21470;
Démuin;80238;24550;
Dernancourt;80239;24930;
Devise;80240;;
Doingt;80241;23110;
Domart-en-Ponthieu;80242;20520;
Domart-sur-la-Luce;80243;25210;
Domesmont;80244;;
Dominois;80245;21920;
Domléger-Longvillers;80246;20560;
Dommartin;80247;26400;
Dompierre-Becquincourt;80248;19840;
Dompierre-sur-Authie;80249;19640;
Domqueur;80250;21510;
Domvast;80251;22720;
Doudelainville;80252;21680;
Douilly;80253;20740;
Doullens;80256;18430;0.275
Dreuil-lès-Amiens;80258;23650;
Driencourt;80259;;
Dromesnil;80260;;
Drucat;80261;28240;
Dury;80262;33680;
Eaucourt-sur-Somme;80263;23550;
L'Échelle-Saint-Aurin;80264;;
Éclusier-Vaux;80265;;
Embreville;80266;21110;
Englebelmer;80267;21410;
Ennemain;80268;22090;
Épagne-Épagnette;80269;25540;
Épaumesnil;80270;22020;
Épécamps;80271;;
Épehy;80272;19470;
Épénancourt;80273;21100;
Éplessier;80274;24780;
Eppeville;80275;19890;
Équancourt;80276;21860;
Équennes-Éramecourt;80278;24730;
Erches;80279;23000;
Ercheu;80280;21450;
Ercourt;80281;20500;
Ergnies;80282;23240;
Érondelle;80283;22310;
Esclainvillers;80284;21030;
Esmery-Hallon;80285;21450;
Essertaux;80287;26690;
Estrébœuf;80288;21320;
Estrées-Deniécourt;80290;22340;
Estrées-lès-Crécy;80291;20480;
Estrées-sur-Noye;80292;28130;
Étalon;80293;22180;
Ételfay;80294;25380;
Éterpigny;80295;18430;
Étinehem-Méricourt;80296;21920;
L'Étoile;80297;19070;
Étréjust;80298;;
Étricourt-Manancourt;80299;21710;
La Faloise;80300;22700;
Falvy;80301;22740;
Famechon;80302;22780;
Faverolles;80303;23940;
Favières;80304;23120;
Fay;80305;;
Ferrières;80306;28420;
Fescamps;80307;22990;
Feuillères;80308;20160;
Feuquières-en-Vimeu;80310;20140;0.274
Fienvillers;80311;21270;
Fignières;80312;22940;
Fins;80313;20160;
Flaucourt;80314;21160;
Flers;80315;21970;
Flers-sur-Noye;80316;26490;
Flesselles;80317;23770;
Fleury;80318;22890;
Flixecourt;80319;19160;0.213
Fluy;80320;27330;
Folies;80321;22750;
Folleville;80322;24670;
Fonches-Fonchette;80324;20090;
Fontaine-le-Sec;80325;22060;
Fontaine-lès-Cappy;80326;;
Fontaine-sous-Montdidier;80327;23180;
Fontaine-sur-Maye;80328;21410;
Fontaine-sur-Somme;80329;22020;
Forceville;80330;20650;
Forceville-en-Vimeu;80331;20560;
Forest-l'Abbaye;80332;22950;
Forest-Montiers;80333;21050;
Fort-Mahon-Plage;80334;22110;
Fossemanant;80335;23780;
Foucaucourt-en-Santerre;80336;22690;
Foucaucourt-Hors-Nesle;80337;;
Fouencamps;80338;24730;
Fouilloy;80339;23530;
Fouquescourt;80340;21200;
Fourcigny;80341;19820;
Fourdrinoy;80342;24900;
Framerville-Rainecourt;80343;22630;
Framicourt;80344;21680;
Francières;80345;25000;
Franleu;80346;21390;
Franqueville;80347;20060;
Fransart;80348;24340;
Fransu;80349;19920;
Fransures;80350;24880;
Franvillers;80351;24970;
Fréchencourt;80352;24700;
Frémontiers;80353;20510;
Fresnes-Mazancourt;80354;19410;
Fresnes-Tilloloy;80355;21070;
Fresneville;80356;21300;
Fresnoy-Andainville;80357;;
Fresnoy-au-Val;80358;25340;
Fresnoy-en-Chaussée;80359;24310;
Fresnoy-lès-Roye;80360;22900;
Fressenneville;80361;20370;
Frettecuisse;80362;;
Frettemeule;80364;21270;
Friaucourt;80365;22370;
Fricamps;80366;22120;
Fricourt;80367;22970;
Frise;80368;23280;
Friville-Escarbotin;80369;19640;0.23
Frohen-sur-Authie;80371;18040;
Froyelles;80372;20090;
Frucourt;80373;21450;
Gamaches;80374;18520;0.236
Gapennes;80375;20890;
Gauville;80376;21990;
Gentelles;80377;26780;
Gézaincourt;80378;21300;
Ginchy;80379;;
Glisy;80380;28890;
Gorenflos;80381;22370;
Gorges;80383;;
Goyencourt;80384;;
Grandcourt;80385;20680;
Grand-Laviers;80386;24990;
Gratibus;80387;20040;
Grattepanche;80388;26200;
Grébault-Mesnil;80390;20250;
Grivesnes;80391;23890;
Grivillers;80392;;
Grouches-Luchuel;80393;22440;
Gruny;80395;22870;
Guerbigny;80396;21860;
Gueschart;80397;20780;
Gueudecourt;80399;23940;
Guignemicourt;80400;28430;
Guillaucourt;80401;22310;
Guillemont;80402;23940;
Guizancourt;80403;26790;
Guyencourt-sur-Noye;80404;25430;
Guyencourt-Saulcourt;80405;23540;
Hailles;80406;26170;
Hallencourt;80407;20140;
Hallivillers;80408;23610;
Halloy-lès-Pernois;80409;22060;
Hallu;80410;25500;
Ham;80411;17450;0.259
Le Hamel;80412;22890;
Hamelet;80413;25990;
Hancourt;80414;;
Hangard;80415;28450;
Hangest-en-Santerre;80416;23060;
Hangest-sur-Somme;80417;23410;
Harbonnières;80418;19390;
Hardecourt-aux-Bois;80420;;
Harponville;80421;20880;
Hattencourt;80422;20930;
Hautvillers-Ouville;80423;24290;
Havernas;80424;26760;
Hébécourt;80425;29210;
Hédauville;80426;21020;
Heilly;80427;24420;
Hem-Hardinval;80428;22260;
Hem-Monacu;80429;23220;
Hénencourt;80430;22770;
Herbécourt;80431;20520;
Hérissart;80432;24630;
Herleville;80433;24000;
Herly;80434;;
Hervilly;80435;22980;
Hesbécourt;80436;;
Hescamps;80437;23840;
Heucourt-Croquoison;80438;24260;
Heudicourt;80439;18700;
Heuzecourt;80440;22310;
Hiermont;80442;19450;
Hombleux;80443;21190;
Hornoy-le-Bourg;80444;21200;
Huchenneville;80445;22920;
Humbercourt;80446;20020;
Huppy;80449;23350;
Ignaucourt;80450;;
Inval-Boiron;80451;20790;
Irles;80452;21310;
Jumel;80453;23680;
Laboissière-en-Santerre;80455;22840;
Lachapelle;80456;;
Lafresguimont-Saint-Martin;80458;23470;
Lahoussoye;80459;25860;
Laleu;80460;;
Lamaronde;80461;;
Lamotte-Brebière;80462;25400;
Lamotte-Buleux;80463;23310;
Lamotte-Warfusée;80464;23640;
Lanchères;80465;21330;
Languevoisin-Quiquery;80466;22360;
Lanches-Saint-Hilaire;80467;23260;
Laucourt;80468;20630;
Laviéville;80469;21350;
Lawarde-Mauger-l'Hortoy;80470;24540;
Léalvillers;80472;22600;
Lesbœufs;80473;22300;
Liancourt-Fosse;80474;21780;
Licourt;80475;21140;
Liéramont;80476;21430;
Liercourt;80477;20640;
Ligescourt;80478;19920;
Lignières;80479;20860;
Lignières-Châtelain;80480;21960;
Lignières-en-Vimeu;80481;;
Lihons;80482;19800;
Limeux;80484;22000;
Liomer;80485;18610;
Ô-de-Selle;80486;24640;
Long;80487;20030;
Longavesnes;80488;;
Longpré-les-Corps-Saints;80489;20410;
Longueau;80490;21450;0.213
Longueval;80491;22680;
Longuevillette;80493;;
Louvencourt;80494;19670;
Louvrechy;80495;23480;
Lucheux;80496;20290;
Machiel;80497;19220;
Machy;80498;22950;
Mailly-Maillet;80499;21810;
Mailly-Raineval;80500;22060;
Maisnières;80501;20570;
Maison-Ponthieu;80502;19580;
Maison-Roland;80503;24110;
Maizicourt;80504;21580;
Malpart;80505;;
Carnoy-Mametz;80507;25340;
Marcelcave;80508;23690;
Marché-Allouarde;80509;;
Marchélepot-Misery;80511;19610;
Marestmontiers;80512;23390;
Mareuil-Caubert;80513;21170;
Maricourt;80514;22650;
Marieux;80515;24640;
Marlers;80516;22520;
Marquaix;80517;21120;
Marquivillers;80518;23470;
Martainneville;80519;21120;
Matigny;80520;20480;
Maucourt;80521;20530;
Maurepas;80522;21360;
Le Mazis;80523;22940;
Méaulte;80524;23100;
Méharicourt;80525;20670;
Meigneux;80526;25930;
Le Meillard;80527;21540;
Méneslies;80528;22670;
Méréaucourt;80529;;
Mérélessart;80530;20570;
Méricourt-l'Abbé;80531;23330;
Méricourt-en-Vimeu;80533;18690;
Mers-les-Bains;80535;19840;0.248
Le Mesge;80536;21530;
Mesnil-Bruntel;80537;22490;
Mesnil-Domqueur;80538;;
Mesnil-en-Arrouaise;80540;23160;
Mesnil-Martinsart;80541;22180;
Mesnil-Saint-Georges;80542;22340;
Mesnil-Saint-Nicaise;80543;21790;
Métigny;80544;25200;
Mézerolles;80545;18120;
Mézières-en-Santerre;80546;25730;
Miannay;80547;23320;
Millencourt;80548;25350;
Millencourt-en-Ponthieu;80549;22170;
Miraumont;80550;21120;
Mirvaux;80552;24800;
Moislains;80553;20220;
Molliens-au-Bois;80554;26650;
Molliens-Dreuil;80555;22940;
Monchy-Lagache;80556;22440;
Mons-Boubert;80557;22110;
Estrées-Mons;80558;20930;
Monsures;80559;21330;
Montagne-Fayel;80560;21680;
Montauban-de-Picardie;80561;22790;
Montdidier;80562;19510;0.24
Montigny-sur-l'Hallue;80563;26780;
Montigny-les-Jongleurs;80565;;
Montonvillers;80566;;
Fieffes-Montrelet;80568;23050;
Morchain;80569;21490;
Morcourt;80570;20700;
Moreuil;80571;21160;0.247
Morisel;80572;21960;
Morlancourt;80573;21940;
Morvillers-Saint-Saturnin;80574;21930;
Mouflers;80575;;
Mouflières;80576;;
Moyencourt;80577;21800;
Moyencourt-lès-Poix;80578;24850;
Moyenneville;80579;22860;
Muille-Villette;80580;21510;
Nampont;80582;21690;
Namps-Maisnil;80583;24270;
Nampty;80584;26720;
Naours;80585;25920;
Nesle;80586;19090;0.258
Nesle-l'Hôpital;80587;18960;
Neslette;80588;;
Neufmoulin;80589;23470;
Neuilly-le-Dien;80590;;
Neuilly-l'Hôpital;80591;23400;
Neuville-au-Bois;80592;21390;
Neuville-Coppegueule;80593;19530;
La Neuville-lès-Bray;80595;22380;
La Neuville-Sire-Bernard;80596;23110;
Neuvillette;80597;20650;
Nibas;80598;22040;
Nouvion;80599;21110;
Noyelles-en-Chaussée;80600;19820;
Noyelles-sur-Mer;80601;21250;
Nurlu;80602;20470;
Occoches;80603;22290;
Ochancourt;80604;21610;
Offignies;80605;;
Offoy;80606;22800;
Oisemont;80607;20170;
Oissy;80609;26620;
Oneux;80611;21220;
Oresmaux;80613;23860;
Oust-Marest;80614;21270;
Outrebois;80615;20250;
Ovillers-la-Boisselle;80616;23280;
Pargny;80617;21460;
Parvillers-le-Quesnoy;80618;26010;
Pendé;80619;21200;
Pernois;80620;22690;
Péronne;80621;18800;0.316
Hypercourt;80622;20690;
Picquigny;80623;21600;
Piennes-Onvillers;80624;21770;
Pierregot;80625;28270;
Trois-Rivières;80626;22670;
Pissy;80627;25120;
Plachy-Buyon;80628;28320;
Le Plessier-Rozainvillers;80629;22090;
Pœuilly;80630;20780;
Poix-de-Picardie;80631;20910;0.226
Ponches-Estruval;80632;19830;
Pont-de-Metz;80633;26410;0.276
Ponthoile;80634;22480;
Pont-Noyelles;80635;25240;
Pont-Remy;80637;18540;
Port-le-Grand;80638;23060;
Potte;80639;21160;
Poulainville;80640;24370;
Pozières;80642;21170;
Prouville;80643;20590;
Prouzel;80644;27130;
Proyart;80645;21870;
Puchevillers;80646;21870;
Punchy;80647;;
Puzeaux;80648;21180;
Pys;80649;17110;
Quend;80650;21910;
Querrieu;80651;26640;
Le Quesne;80652;20140;
Le Quesnel;80654;22790;
Quesnoy-le-Montant;80655;23490;
Quesnoy-sur-Airaines;80656;22500;
Quevauvillers;80657;23880;
Quiry-le-Sec;80658;23990;
Quivières;80659;18900;
Raincheval;80661;21900;
Rainneville;80662;25340;
Ramburelles;80663;20720;
Rambures;80664;18710;
Rancourt;80665;22440;
Regnière-Écluse;80666;22810;
Remaisnil;80667;;
Remaugies;80668;22230;
Remiencourt;80669;24450;
Rethonvillers;80670;22080;
Revelles;80671;25460;
Ribeaucourt;80672;20460;
Ribemont-sur-Ancre;80673;23010;
Riencourt;80674;24520;
Rivery;80675;22960;0.247
Rogy;80676;21720;
Roiglise;80677;22620;
Roisel;80678;20390;
Rollot;80679;22200;
Ronssoy;80680;21160;
Rosières-en-Santerre;80681;19950;0.254
Rouvrel;80682;24480;
Rouvroy-en-Santerre;80683;25550;
Rouy-le-Grand;80684;23050;
Rouy-le-Petit;80685;24430;
Roye;80686;18970;0.267
Rubempré;80687;24930;
Rubescourt;80688;22080;
Rue;80690;20290;0.246
Rumigny;80691;28720;
Saigneville;80692;23020;
Sailly-Flibeaucourt;80693;20950;
Sailly-Laurette;80694;22170;
Sailly-le-Sec;80695;23480;
Sailly-Saillisel;80696;18720;
Sains-en-Amiénois;80697;31270;
Saint-Acheul;80698;;
Saint-Aubin-Montenoy;80699;24310;
Saint-Aubin-Rivière;80700;21990;
Saint-Blimont;80701;22030;
Saint-Christ-Briost;80702;22010;
Saint-Fuscien;80703;35520;
Saint-Germain-sur-Bresle;80704;21430;
Saint-Gratien;80705;27040;
Saint-Léger-lès-Authie;80706;;
Saint-Léger-lès-Domart;80707;19370;
Saint-Léger-sur-Bresle;80708;;
Saint-Mard;80709;24270;
Saint-Maulvis;80710;19050;
Saint-Maxent;80711;21130;
Saint-Ouen;80713;18490;
Saint-Quentin-en-Tourmont;80714;24960;
Saint-Quentin-la-Motte-Croix-au-Bailly;80716;22550;
Saint-Riquier;80717;22730;
Saint-Sauflieu;80718;25590;
Saint-Sauveur;80719;23500;
Sainte-Segrée;80721;;
Saint-Valery-sur-Somme;80722;23260;0.3
Saint-Vaast-en-Chaussée;80723;26050;
Saisseval;80724;26570;
Saleux;80725;24530;0.241
Salouël;80726;26820;0.313
Sancourt;80728;25110;
Saulchoy-sous-Poix;80729;;
Sauvillers-Mongival;80730;22820;
Saveuse;80732;28130;
Senarpont;80733;20510;
Senlis-le-Sec;80734;21690;
Sentelie;80735;22610;
Seux;80736;24790;
Sorel-en-Vimeu;80737;22540;
Sorel;80738;18270;
Soues;80740;24660;
Sourdon;80741;25140;
Soyécourt;80742;22950;
Surcamps;80743;;
Suzanne;80744;22860;
Tailly;80746;;
Talmas;80747;26500;
Templeux-la-Fosse;80748;21970;
Templeux-le-Guérard;80749;19080;
Terramesnil;80750;20550;
Tertry;80751;23680;
Thennes;80752;25230;
Thézy-Glimont;80753;27990;
Thiepval;80754;21080;
Thieulloy-l'Abbaye;80755;22990;
Thieulloy-la-Ville;80756;21680;
Thièvres;80757;;
Thoix;80758;25950;
Thory;80759;23510;
Tilloloy;80760;22660;
Tilloy-Floriville;80762;23390;
Tincourt-Boucly;80763;21270;
Le Titre;80764;21850;
Tœufles;80765;22320;
Tours-en-Vimeu;80766;21620;
Toutencourt;80767;22370;
Le Translay;80769;21850;
Treux;80770;22990;
Tully;80771;20960;
Ugny-l'Équipée;80773;;
Vadencourt;80774;;
Vaire-sous-Corbie;80775;25950;
Valines;80776;22480;
Varennes;80777;21290;
Vauchelles-lès-Authie;80778;20860;
Vauchelles-lès-Domart;80779;23660;
Vauchelles-les-Quesnoy;80780;23070;
Vaudricourt;80781;21980;
Vauvillers;80782;22230;
Vaux-en-Amiénois;80783;25800;
Vaux-Marquenneville;80784;;
Vaux-sur-Somme;80785;24690;
Vecquemont;80786;25710;
Velennes;80787;22080;
Vercourt;80788;;
Vergies;80789;21320;
Vermandovillers;80790;19830;
Verpillières;80791;22750;
Vers-sur-Selle;80792;27060;
La Vicogne;80793;26110;
Vignacourt;80794;24070;0.227
Villecourt;80795;;
Ville-le-Marclet;80796;21930;
Villeroy;80797;20910;
Villers-aux-Érables;80798;21840;
Villers-Bocage;80799;27000;
Villers-Bretonneux;80800;24000;0.203
Villers-Campsart;80801;23370;
Villers-Carbonnel;80802;22390;
Villers-Faucon;80803;21680;
Villers-lès-Roye;80804;23170;
Villers-sous-Ailly;80805;23650;
Villers-Tournelle;80806;25940;
Villers-sur-Authie;80807;20990;
Ville-sur-Ancre;80808;21880;
Vironchaux;80809;20320;
Vismes;80810;22500;
Vitz-sur-Authie;80811;19540;
Voyennes;80812;21530;
Vraignes-en-Vermandois;80813;24400;
Vraignes-lès-Hornoy;80814;;
Vrély;80815;23290;
Vron;80819;21980;
Wargnies;80820;;
Warloy-Baillon;80821;22290;
Warlus;80822;19730;
Warsy;80823;21290;
Warvillers;80824;23880;
Wiencourt-l'Équipée;80825;23200;
Wiry-au-Mont;80826;18630;
Woignarue;80827;22610;
Woincourt;80828;19810;
Woirel;80829;;
Y;80830;;
Yaucourt-Bussus;80832;22300;
Yvrench;80833;18100;
Yvrencheux;80834;22070;
Yzengremer;80835;22130;
Yzeux;80836;29140;
Yonval;81001;24820;
Aguts;81002;25020;
Aiguefonde;81003;21090;0.234
Alban;81004;20370;
Albi;81005;21650;0.298
Albine;81006;19770;
Algans;81007;23590;
Alos;81008;;
Almayrac;81009;20470;
Amarens;81010;;
Ambialet;81011;20940;
Ambres;81012;23980;
Andillac;81013;;
Andouque;81014;21140;
Anglès;81015;19600;
Appelle;81016;;
Arfons;81017;18010;
Arifat;81018;18170;
Arthès;81019;23520;0.235
Assac;81020;18670;
Aussac;81021;22610;
Aussillon;81022;18530;0.274
Bannières;81023;29020;
Barre;81024;17970;
Beauvais-sur-Tescou;81025;21770;
Belcastel;81026;28740;
Bellegarde-Marsal;81027;22060;
Belleserre;81028;23630;
Berlats;81029;17220;
Bernac;81030;24090;
Bertre;81031;23950;
Le Bez;81032;22380;
Blan;81033;21670;
Blaye-les-Mines;81034;19270;0.221
Boissezon;81035;18090;
Bournazel;81036;21170;
Bout-du-Pont-de-Larn;81037;23140;
Brassac;81038;20980;
Brens;81039;23900;0.224
Briatexte;81040;21110;
Brousse;81041;20420;
Broze;81042;;
Burlats;81043;22910;0.247
Busque;81044;22350;
Cabanès;81045;21780;
Les Cabannes;81046;17840;
Cadalen;81047;23820;
Cadix;81048;18870;
Cagnac-les-Mines;81049;21390;0.224
Cahuzac;81050;20930;
Cambon-lès-Lavaur;81051;24320;
Cahuzac-sur-Vère;81052;20900;
Cambon;81053;25670;0.189
Cambounès;81054;19730;
Cambounet-sur-le-Sor;81055;23650;
Les Cammazes;81056;19370;
Campagnac;81058;21910;
Carbes;81059;23980;
Carlus;81060;24090;
Carmaux;81061;19350;0.241
Castanet;81062;24220;
Fontrieu;81063;19120;
Castelnau-de-Lévis;81064;24500;
Castelnau-de-Montmiral;81065;21490;
Castres;81066;20940;0.285
Caucalières;81067;21450;
Cestayrols;81068;22220;
Combefa;81069;23080;
Cordes-sur-Ciel;81070;19430;
Coufouleux;81071;23620;0.234
Courris;81072;;
Crespin;81073;;
Crespinet;81074;22500;
Cunac;81075;24140;
Cuq;81076;22090;
Cuq-Toulza;81077;22200;
Curvalle;81078;17700;
Damiatte;81079;21040;
Dénat;81080;23140;
Donnazac;81081;;
Dourgne;81082;21630;
Le Dourn;81083;;
Durfort;81084;19260;
Escoussens;81085;21870;
Escroux;81086;;
Espérausses;81087;16270;
Fayssac;81088;24000;
Fauch;81089;22900;
Faussergues;81090;18880;
Fénols;81092;22910;
Fiac;81093;24050;
Florentin;81094;23770;
Fraissines;81095;;
Frausseilles;81096;;
Le Fraysse;81097;20800;
Fréjairolles;81098;25590;
Fréjeville;81099;25380;
Gaillac;81100;20780;0.259
Garrevaques;81101;22920;
Le Garric;81102;22310;
Garrigues;81103;25450;
Gijounet;81104;21170;
Giroussens;81105;25680;
Graulhet;81106;18800;0.241
Grazac;81108;25130;
Itzac;81109;21970;
Jonquières;81110;21980;
Jouqueviel;81111;;
Labarthe-Bleys;81112;;
Labastide-de-Lévis;81114;23550;
Labastide-Gabausse;81115;24090;
Labastide-Rouairoux;81116;17620;
Labastide-Saint-Georges;81117;24120;0.223
Labessière-Candeil;81118;22450;
Laboulbène;81119;25400;
Laboutarie;81120;20890;
Labruguière;81121;21070;0.218
Lacabarède;81122;18140;
Lacapelle-Pinet;81123;;
Lacapelle-Ségalar;81124;;
Lacaune;81125;21900;0.245
Lacaze;81126;17220;
Lacougotte-Cadoul;81127;24360;
Lacroisille;81128;21740;
Lacrouzette;81129;21740;
Lagardiolle;81130;19460;
Lagarrigue;81131;22790;
Lagrave;81132;24610;0.252
Guitalens-L'Albarède;81133;21250;
Lamillarié;81134;24160;
Lamontélarié;81135;;
Laparrouquial;81136;;
Larroque;81137;23810;
Lasfaillades;81138;;
Lasgraisses;81139;21280;
Lautrec;81140;22500;
Lavaur;81141;22770;0.255
Lédas-et-Penthiès;81142;20280;
Lempaut;81143;22090;
Lescout;81144;22110;
Lescure-d'Albigeois;81145;22770;0.229
Lisle-sur-Tarn;81146;22120;0.251
Livers-Cazelles;81147;20180;
Lombers;81148;21980;
Loubers;81149;;
Loupiac;81150;24060;
Lugan;81151;28100;
Magrin;81152;21700;
Mailhoc;81154;23060;
Marnaves;81156;;
Marssac-sur-Tarn;81157;24090;0.232
Marzens;81158;26340;
Le Masnau-Massuguiès;81159;16780;
Massac-Séran;81160;25530;
Massaguel;81161;20890;
Massals;81162;19730;
Maurens-Scopont;81163;25240;
Mazamet;81164;19140;0.274
Mézens;81165;25560;
Milhars;81166;19270;
Milhavet;81167;;
Miolles;81168;;
Mirandol-Bourgnounac;81169;20780;
Missècle;81170;;
Monestiés;81171;21810;
Montans;81172;23840;
Montauriol;81173;;
Montcabrier;81174;26750;
Montdragon;81175;21780;
Montdurausse;81176;20280;
Montels;81177;;
Montfa;81178;23330;
Montgaillard;81179;22450;
Montgey;81180;24220;
Montirat;81181;19490;
Montpinier;81182;22670;
Montredon-Labessonnié;81183;20100;0.253
Mont-Roc;81184;20730;
Montrosier;81185;;
Montvalen;81186;23320;
Moularès;81187;19570;
Moulayrès;81188;22090;
Moulin-Mage;81189;23150;
Mouzens;81190;25180;
Mouzieys-Teulet;81191;21950;
Mouzieys-Panens;81192;20140;
Murat-sur-Vèbre;81193;19590;
Nages;81195;21100;
Navès;81196;25080;
Noailhac;81197;22710;
Noailles;81198;21890;
Orban;81199;23550;
Padiès;81200;19830;
Palleville;81201;21450;
Pampelonne;81202;21380;
Parisot;81203;24610;
Paulinet;81204;19590;
Payrin-Augmontel;81205;22520;0.212
Péchaudier;81206;22020;
Penne;81207;20360;
Peyregoux;81208;;
Peyrole;81209;24370;
Pont-de-Larn;81210;22740;0.257
Poudis;81211;20730;
Poulan-Pouzols;81212;22820;
Prades;81213;23420;
Pratviel;81214;;
Puéchoursi;81215;25990;
Puybegon;81216;23540;
Puycalvel;81217;19600;
Puycelsi;81218;19500;
Puygouzon;81219;25950;0.288
Puylaurens;81220;21510;0.259
Rabastens;81221;23190;0.254
Rayssac;81222;18110;
Réalmont;81223;21240;0.266
Le Rialet;81224;;
Le Riols;81225;16440;
Rivières;81227;23330;
Roquecourbe;81228;20930;0.206
Roquemaure;81229;25330;
Roquevidal;81230;25670;
Rosières;81231;22620;
Rouairoux;81232;21350;
Rouffiac;81233;23700;
Terre-de-Bancalié;81234;21490;
Roussayrolles;81235;;
Saint-Affrique-les-Montagnes;81236;23890;
Saint-Agnan;81237;24940;
Saint-Amancet;81238;22440;
Saint-Amans-Soult;81239;20420;
Saint-Amans-Valtoret;81240;21520;
Saint-André;81242;;
Saint-Avit;81243;21680;
Saint-Beauzile;81244;22750;
Saint-Benoît-de-Carmaux;81245;18710;0.218
Saint-Christophe;81246;16400;
Sainte-Cécile-du-Cayrou;81247;19820;
Saint-Cirgue;81248;16990;
Saint-Gauzens;81249;22650;
Sainte-Gemme;81250;21050;
Saint-Genest-de-Contest;81251;22710;
Saint-Germain-des-Prés;81252;22110;
Saint-Germier;81253;25050;
Saint-Grégoire;81254;22910;
Saint-Jean-de-Marcel;81255;21300;
Saint-Jean-de-Rives;81256;28420;
Saint-Jean-de-Vals;81257;;
Saint-Juéry;81258;20770;0.227
Saint-Julien-du-Puy;81259;21690;
